ensembl_gene_id;name_1006
YPR185W;extrinsic component of membrane
YPR185W;cytoplasm
YPR185W;transport
YPR185W;membrane
YPR185W;late nucleophagy
YPR185W;protein localization to pre-autophagosomal structure
YPR185W;ATG1/ULK1 kinase complex
YGR280C;nucleoplasm
YGR280C;rRNA processing
YGR280C;nucleolus
YGR280C;nucleic acid binding
YGR280C;enzyme activator activity
YGR280C;positive regulation of catalytic activity
YGR280C;negative regulation of telomere maintenance via telomerase
YGR280C;telomerase inhibitor activity
YGR280C;box C/D snoRNA 3'-end processing
YGR280C;negative regulation of telomerase activity
YML114C;regulation of transcription, DNA-templated
YML114C;RNA polymerase II transcriptional preinitiation complex assembly
YML114C;transcription factor TFIID complex
YML114C;transcription from RNA polymerase II promoter
YJL225C;helicase activity
YJL225C;biological_process
YJL225C;nucleic acid binding
YJL225C;nucleotide binding
YJL225C;ATP binding
YJL225C;hydrolase activity
YJL225C;cellular_component
YJL225C;metabolic process
YDR153C;Golgi to endosome transport
YDR153C;late endosome to vacuole transport via multivesicular body sorting pathway
YDR153C;clathrin vesicle coat
YDR153C;early endosome to Golgi transport
YDR153C;endosome membrane
YDR153C;phosphatidylinositol-3,5-bisphosphate binding
YDR153C;clathrin binding
YDR153C;protein transport
YDR153C;endosome
YDR153C;lipid binding
YDR153C;cytoplasm
YDR153C;transport
YDR153C;membrane
YLR244C;metalloexopeptidase activity
YLR244C;protein initiator methionine removal involved in protein maturation
YLR244C;negative regulation of gene expression
YLR244C;cellular process
YLR244C;mRNA binding
YLR244C;metalloaminopeptidase activity
YLR244C;cytosolic ribosome
YLR244C;proteolysis
YLR244C;peptidase activity
YLR244C;aminopeptidase activity
YLR244C;metal ion binding
YLR244C;hydrolase activity
YLR329W;nucleus
YLR329W;reciprocal meiotic recombination
YLR329W;condensed nuclear chromosome
YLR329W;meiotic DNA double-strand break formation
YDR229W;vacuole fusion, non-autophagic
YDR229W;fungal-type vacuole membrane
YDR229W;phospholipid binding
YDR229W;identical protein binding
YIR001C;cytoplasm
YIR001C;nucleotide binding
YIR001C;nucleic acid binding
YIR001C;poly(A) binding
YIR001C;mRNA metabolic process
YFR056C;integral component of membrane
YDR321W;asparagine catabolic process
YDR321W;asparagine metabolic process
YDR321W;asparaginase activity
YDR321W;intracellular
YDR321W;cellular amino acid metabolic process
YDR321W;hydrolase activity
YDR321W;cytoplasm
YDR321W;cytosol
YHR029C;endoplasmic reticulum unfolded protein response
YHR029C;isomerase activity
YHR029C;biosynthetic process
YHR029C;catalytic activity
YHR029C;molecular_function
YHR029C;cellular_component
YFL037W;GTPase activity
YFL037W;GTP binding
YFL037W;mitotic sister chromatid segregation
YFL037W;structural constituent of cytoskeleton
YFL037W;spindle pole body
YFL037W;microtubule
YFL037W;nuclear migration along microtubule
YFL037W;cytoplasmic microtubule
YFL037W;response to antibiotic
YFL037W;kinetochore microtubule
YFL037W;microtubule-based process
YFL037W;homologous chromosome segregation
YFL037W;protein polymerization
YFL037W;tubulin complex
YFL037W;nuclear microtubule
YNL170W;
YOL091W;cytoplasm
YOL091W;spindle pole body
YOL091W;structural molecule activity
YOL091W;meiotic nuclear division
YOL091W;cell division
YOL091W;ascospore wall assembly
YOL091W;prospore membrane
YKR042W;negative regulation of chromatin silencing involved in replicative cell aging
YKR042W;barrier septum assembly
YKR042W;fungal-type cell wall biogenesis
YKR042W;
YKR042W;autophagy
YKR042W;mitophagy
YKR042W;mitochondrial outer membrane
YKR042W;fungal-type cell wall
YKR042W;cell wall
YKR042W;cell division
YKR042W;cell cycle
YKR042W;extracellular region
YKR042W;molecular_function
YKR042W;response to stress
YKR042W;membrane
YKR042W;mitochondrion
YKR042W;extrinsic component of mitochondrial inner membrane
YKR042W;polysaccharide catabolic process
YKR042W;hydrolase activity, acting on glycosyl bonds
YKR042W;cell wall organization
YER145C-A;
YDL007C-A;biological_process
YDL007C-A;molecular_function
YDL007C-A;cellular_component
YDL031W;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
YDL031W;ribosomal large subunit assembly
YDL031W;helicase activity
YDL031W;ATP-dependent helicase activity
YDL031W;ATP-dependent RNA helicase activity
YDL031W;rRNA processing
YDL031W;ribosome biogenesis
YDL031W;nucleolus
YDL031W;nucleic acid binding
YDL031W;nucleotide binding
YDL031W;ATP binding
YDL031W;RNA binding
YDL031W;hydrolase activity
YDL031W;nucleus
YDL031W;maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YDL031W;maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YDL031W;preribosome, large subunit precursor
YDL031W;obsolete ATP catabolic process
YDL031W;assembly of large subunit precursor of preribosome
YBR148W;ascospore-type prospore membrane assembly
YBR148W;prospore membrane
YBR148W;molecular_function
YGL123C-A;
YIL071W-A;integral component of membrane
YLR246W;endoplasmic reticulum palmitoyltransferase complex
YLR246W;integral component of endoplasmic reticulum membrane
YLR246W;protein targeting to membrane
YLR246W;protein-cysteine S-palmitoyltransferase activity
YLR246W;protein palmitoylation
YLR246W;transferase activity, transferring acyl groups
YLR246W;endoplasmic reticulum
YLR246W;endoplasmic reticulum membrane
YLR246W;transferase activity
YLR246W;zinc ion binding
YLR246W;metal ion binding
YLR246W;integral component of membrane
YLR246W;membrane
YLR246W;cortical endoplasmic reticulum
YLR246W;palmitoyltransferase activity
YLR246W;perinuclear endoplasmic reticulum
YJL140W;cytoplasm
YJL140W;DNA repair
YJL140W;transcription, DNA-templated
YJL140W;nucleus
YJL140W;transcription from RNA polymerase II promoter
YJL140W;nucleotide binding
YJL140W;P-body
YJL140W;DNA-directed 5'-3' RNA polymerase activity
YJL140W;transcription, RNA-templated
YJL140W;DNA-directed RNA polymerase II, core complex
YJL140W;nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
YJL140W;mRNA export from nucleus in response to heat stress
YJL140W;catalytic activity
YJL140W;translation initiation factor binding
YJL140W;transcription initiation from RNA polymerase II promoter
YJL140W;positive regulation of translational initiation
YJL140W;cellular metabolic process
YJL140W;recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex
YDR169C-A;biological_process
YDR169C-A;molecular_function
YDR169C-A;cellular_component
YML019W;protein complex assembly
YML019W;endoplasmic reticulum
YML019W;endoplasmic reticulum membrane
YML019W;transferase activity
YML019W;integral component of membrane
YML019W;membrane
YML019W;protein N-linked glycosylation via asparagine
YML019W;oligosaccharyltransferase complex
YML019W;dolichyl-diphosphooligosaccharide-protein glycotransferase activity
YML019W;transferase activity, transferring glycosyl groups
YOR157C;proteasome core complex
YOR157C;endoplasmic reticulum membrane
YOR157C;nucleus
YOR157C;proteasome storage granule
YOR157C;proteasome-mediated ubiquitin-dependent protein catabolic process
YOR157C;proteasomal ubiquitin-independent protein catabolic process
YOR157C;proteasome core complex, beta-subunit complex
YOR157C;threonine-type endopeptidase activity
YOR157C;endopeptidase activity
YOR157C;proteolysis involved in cellular protein catabolic process
YLR347W-A;
YOR363C;zinc ion binding
YOR363C;regulation of transcription, DNA-templated
YOR363C;nucleus
YOR363C;DNA binding
YOR363C;RNA polymerase II transcription factor activity, sequence-specific DNA binding
YOR363C;transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding
YOR363C;positive regulation of transcription from RNA polymerase II promoter by oleic acid
YOR363C;positive regulation of fatty acid beta-oxidation
YOR363C;Pip2-Oaf1 complex
YJL223C;response to stress
YEL048C;Golgi apparatus
YEL048C;ER to Golgi vesicle-mediated transport
YEL048C;early endosome to Golgi transport
YEL048C;protein complex assembly
YEL048C;intracellular
YEL048C;transport
YEL048C;TRAPPII protein complex
YBL080C;ATP binding
YBL080C;mitochondrion
YBL080C;ligase activity
YBL080C;mitochondrial translation
YBL080C;carbon-nitrogen ligase activity, with glutamine as amido-N-donor
YBL080C;glutaminyl-tRNAGln biosynthesis via transamidation
YBL080C;glutamyl-tRNA(Gln) amidotransferase complex
YBL080C;glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity
YNL034W;biological_process
YNL034W;molecular_function
YNL034W;cellular_component
YJR001W;vacuolar transport
YJR001W;L-tyrosine transmembrane transporter activity
YJR001W;L-glutamine transmembrane transporter activity
YJR001W;L-isoleucine transmembrane transporter activity
YJR001W;fungal-type vacuole
YJR001W;fungal-type vacuole membrane
YJR001W;amino acid transport
YJR001W;vacuolar membrane
YJR001W;vacuole
YJR001W;transporter activity
YJR001W;integral component of membrane
YJR001W;transport
YJR001W;membrane
YJR001W;cation transmembrane transport
YJR001W;tyrosine transport
YJR001W;cation transport
YJR001W;neutral amino acid transport
YJR001W;L-amino acid transport
YJR001W;L-alpha-amino acid transmembrane transport
YJR001W;amino acid transmembrane transport
YJR001W;glutamine transport
YJR001W;branched-chain amino acid transport
YMR182W-A;biological_process
YMR182W-A;molecular_function
YMR182W-A;cellular_component
YMR182W-A;integral component of membrane
YMR182W-A;membrane
YGR161W-B;DNA-directed DNA polymerase activity
YGR161W-B;ribonuclease activity
YGR161W-B;transposition, RNA-mediated
YGR161W-B;RNA-directed DNA polymerase activity
YGR161W-B;RNA binding
YGR161W-B;peptidase activity
YGR161W-B;retrotransposon nucleocapsid
YGR161W-B;DNA biosynthetic process
YGR161W-B;ATP binding
YGR161W-B;cytoplasm
YGR161W-B;nucleus
YGR161W-B;DNA binding
YGR161W-B;metal ion binding
YGR161W-B;DNA recombination
YGR161W-B;nucleic acid binding
YGR161W-B;aspartic-type endopeptidase activity
YGR161W-B;RNA-DNA hybrid ribonuclease activity
YGR161W-B;viral release from host cell
YGR161W-B;DNA integration
YGR161W-B;RNA-dependent DNA biosynthetic process
YGR161W-B;RNA phosphodiester bond hydrolysis
YPL248C;RNA polymerase II transcription factor binding
YPL248C;positive regulation of transcription from RNA polymerase II promoter by galactose
YPL248C;galactose metabolic process
YPL248C;RNA polymerase II transcription factor activity, sequence-specific transcription regulatory region DNA binding
YPL248C;carbohydrate metabolic process
YPL248C;RNA polymerase II core promoter proximal region sequence-specific DNA binding
YPL248C;transcription factor activity, sequence-specific DNA binding
YPL248C;transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding
YPL248C;DNA binding
YPL248C;sequence-specific DNA binding
YPL248C;transcription, DNA-templated
YPL248C;regulation of transcription, DNA-templated
YPL248C;zinc ion binding
YPL248C;metal ion binding
YPL248C;nucleus
YPL248C;RNA polymerase II transcription factor activity, sequence-specific DNA binding
YER030W;histone binding
YER030W;obsolete chromatin assembly complex
YER030W;chromatin remodeling
YER030W;nucleus
YER027C;nucleotide-activated protein kinase complex
YER027C;nuclear envelope lumen
YER027C;AMP-activated protein kinase activity
YER027C;regulation of protein complex assembly
YER027C;signal transduction
YER027C;invasive growth in response to glucose limitation
YER027C;protein phosphorylation
YER027C;cell adhesion
YER027C;nucleus
YER027C;cytoplasm
YER027C;protein binding
YER175W-A;biological_process
YER175W-A;molecular_function
YER175W-A;cellular_component
YFR001W;intracellular mRNA localization
YFR001W;endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YFR001W;endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YFR001W;endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YFR001W;mRNA transport
YFR001W;mRNA binding
YFR001W;ribosome biogenesis
YFR001W;ribosomal large subunit biogenesis
YFR001W;preribosome, large subunit precursor
YFR001W;nucleolus
YFR001W;nucleus
YFR001W;transport
YDL242W;
YIL075C;binding
YIL075C;nucleus
YIL075C;enzyme regulator activity
YIL075C;regulation of protein catabolic process
YIL075C;proteasome regulatory particle, base subcomplex
YIL075C;ubiquitin-dependent protein catabolic process
YIL075C;proteasome storage granule
YIL075C;protein binding, bridging
YIL075C;proteasome complex
YIL075C;proteasome assembly
YJL104W;mitochondrial inner membrane
YJL104W;mitochondrial inner membrane presequence translocase complex
YJL104W;protein import into mitochondrial matrix
YJL104W;protein domain specific binding
YJL104W;presequence translocase-associated import motor
YGL254W;sulfite transport
YGL254W;RNA polymerase II core promoter proximal region sequence-specific DNA binding
YGL254W;nucleic acid binding
YGL254W;transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding
YGL254W;intracellular
YGL254W;positive regulation of transcription from RNA polymerase II promoter
YGL254W;DNA binding
YGL254W;sequence-specific DNA binding
YGL254W;transcription, DNA-templated
YGL254W;regulation of transcription, DNA-templated
YGL254W;zinc ion binding
YGL254W;metal ion binding
YGL254W;nucleus
YGL254W;positive regulation of sulfite transport by positive regulation of transcription from RNA polymerase II promoter
YGL201C;single-stranded DNA-dependent ATPase activity
YGL201C;four-way junction helicase activity
YGL201C;DNA unwinding involved in DNA replication
YGL201C;MCM complex
YGL201C;DNA strand elongation involved in DNA replication
YGL201C;replication fork protection complex
YGL201C;nuclear pre-replicative complex
YGL201C;mitotic S phase
YGL201C;DNA replication preinitiation complex
YGL201C;double-strand break repair via break-induced replication
YGL201C;helicase activity
YGL201C;pre-replicative complex assembly involved in nuclear cell cycle DNA replication
YGL201C;ATP-dependent 3'-5' DNA helicase activity
YGL201C;DNA replication initiation
YGL201C;cell cycle
YGL201C;nucleotide binding
YGL201C;ATP binding
YGL201C;DNA replication
YGL201C;DNA binding
YGL201C;DNA replication origin binding
YGL201C;hydrolase activity
YGL201C;nucleus
YGL201C;cytoplasm
YGL201C;nucleoplasm
YGL201C;obsolete ATP catabolic process
YGL201C;DNA helicase activity
YGL201C;MCM core complex
YGL201C;nuclear DNA replication
YGR165W;mitochondrial small ribosomal subunit
YGR165W;mitochondrial translation
YGR165W;structural constituent of ribosome
YGR165W;intracellular ribonucleoprotein complex
YGR165W;ribosome
YGR165W;mitochondrion
YDL075W;cytoplasmic translation
YDL075W;regulation of translational fidelity
YDL075W;cytosolic large ribosomal subunit
YDL075W;structural constituent of ribosome
YDL075W;ribosome
YDL075W;translation
YDL075W;intracellular
YMR324C;integral component of membrane
YKL087C;holocytochrome-c synthase activity
YKL087C;cytochrome c-heme linkage
YKL087C;mitochondrial intermembrane space
YKL087C;lyase activity
YKL087C;metal ion binding
YKL087C;membrane
YKL087C;mitochondrial inner membrane
YKL087C;mitochondrion
YGR228W;integral component of membrane
YDL187C;
YCR046C;structural constituent of ribosome
YCR046C;mitochondrial large ribosomal subunit
YCR046C;mitochondrial translation
YCR046C;ribosome
YCR046C;translation
YCR046C;intracellular
YDR468C;intracellular protein transport
YDR468C;integral component of membrane
YDR468C;endocytosis
YDR468C;trans-Golgi network
YDR468C;SNAP receptor activity
YDR468C;SNARE complex
YDR468C;vesicle-mediated transport
YDR468C;membrane
YDR468C;early endosome membrane
YDR468C;late endosome membrane
YDR468C;endosome
YDR468C;vesicle fusion
YDR468C;Golgi vesicle transport
YDR468C;protein binding
YNR012W;UMP biosynthetic process
YNR012W;uridine kinase activity
YNR012W;pyrimidine-containing compound salvage
YNR012W;phosphotransferase activity, alcohol group as acceptor
YNR012W;kinase activity
YNR012W;phosphorylation
YNR012W;nucleotide binding
YNR012W;ATP binding
YNR012W;metabolic process
YNR012W;transferase activity
YNR012W;nucleus
YNR012W;cytoplasm
YNR012W;UMP salvage
YNR012W;CTP salvage
YHL012W;nucleotidyltransferase activity
YHL012W;biological_process
YHL012W;metabolic process
YHL012W;transferase activity
YHL012W;molecular_function
YHL012W;cellular_component
YHL012W;UTP:glucose-1-phosphate uridylyltransferase activity
YHL012W;UDP-glucose metabolic process
YHL012W;uridylyltransferase activity
YEL039C;mitochondrial electron transport, cytochrome c to oxygen
YEL039C;mitochondrial electron transport, ubiquinol to cytochrome c
YEL039C;electron carrier activity
YEL039C;iron ion binding
YEL039C;heme binding
YEL039C;electron transport chain
YEL039C;respiratory chain
YEL039C;mitochondrial intermembrane space
YEL039C;metal ion binding
YEL039C;transport
YEL039C;mitochondrion
Q0080;hydrogen ion transmembrane transporter activity
Q0080;proton-transporting ATP synthase complex, coupling factor F(o)
Q0080;mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
Q0080;ATP biosynthetic process
Q0080;proton-transporting ATPase activity, rotational mechanism
Q0080;proton-transporting ATP synthase activity, rotational mechanism
Q0080;ATP synthesis coupled proton transport
Q0080;proton transport
Q0080;mitochondrial membrane
Q0080;ion transport
Q0080;integral component of membrane
Q0080;transport
Q0080;membrane
Q0080;mitochondrion
YDR250C;integral component of membrane
YOR268C;biological_process
YOR268C;molecular_function
YOR268C;cellular_component
YOR268C;integral component of membrane
YOR268C;membrane
YDL144C;NADP binding
YDL144C;coenzyme binding
YDL144C;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
YDL144C;biological_process
YDL144C;nucleotide binding
YDL144C;molecular_function
YDL144C;nucleus
YDL144C;cytoplasm
YDL144C;oxidation-reduction process
YDL144C;oxidoreductase activity
YDL144C;2-dehydropantoate 2-reductase activity
YLR200W;tubulin complex assembly
YLR200W;tubulin binding
YLR200W;prefoldin complex
YLR200W;unfolded protein binding
YLR200W;protein folding
YLR200W;nucleus
YLR200W;cytoplasm
YLR200W;positive regulation of transcription elongation from RNA polymerase II promoter
YGL247W;protein export from nucleus
YGL247W;mRNA transport
YGL247W;cellular lipid metabolic process
YGL247W;nuclear envelope
YGL247W;mRNA export from nucleus
YGL247W;nuclear membrane
YGL247W;protein transport
YGL247W;molecular_function
YGL247W;nucleus
YGL247W;integral component of membrane
YGL247W;transport
YGL247W;membrane
YGL247W;nuclear envelope organization
YIL133C;cytoplasmic translation
YIL133C;cytosolic large ribosomal subunit
YIL133C;structural constituent of ribosome
YIL133C;RNA binding
YIL133C;ribosome
YIL133C;translation
YIL133C;large ribosomal subunit
YGR286C;2 iron, 2 sulfur cluster binding
YGR286C;cofactor metabolic process
YGR286C;biotin biosynthetic process
YGR286C;biotin synthase activity
YGR286C;iron-sulfur cluster binding
YGR286C;4 iron, 4 sulfur cluster binding
YGR286C;metabolic process
YGR286C;transferase activity
YGR286C;catalytic activity
YGR286C;metal ion binding
YGR286C;mitochondrion
YNR006W;protein retention in Golgi apparatus
YNR006W;late endosome to vacuole transport
YNR006W;endosome membrane
YNR006W;protein targeting to vacuole
YNR006W;ubiquitin binding
YNR006W;phosphatidylinositol-3-phosphate binding
YNR006W;intracellular protein transport
YNR006W;endosome
YNR006W;metal ion binding
YNR006W;membrane
YNR006W;ESCRT-0 complex
YJR136C;cytoplasm
YJR136C;nucleus
YJR136C;
YNL124W;snRNA pseudouridine synthesis
YNL124W;snoRNA binding
YNL124W;rRNA processing
YNL124W;intracellular ribonucleoprotein complex
YNL124W;nucleoplasm
YNL124W;ribosome biogenesis
YNL124W;RNA binding
YNL124W;nucleus
YNL124W;box H/ACA snoRNP assembly
YNL124W;pseudouridine synthesis
YJR079W;biological_process
YJR079W;molecular_function
YJR079W;cellular_component
YAL005C;stress granule disassembly
YAL005C;fungal-type cell wall
YAL005C;extracellular region
YAL005C;cytoplasmic translation
YAL005C;ATP binding
YAL005C;cytoplasm
YAL005C;nucleus
YAL005C;ATPase activity
YAL005C;obsolete ATP catabolic process
YAL005C;fungal-type vacuole membrane
YAL005C;polysome
YAL005C;protein folding
YAL005C;unfolded protein binding
YAL005C;protein refolding
YAL005C;SRP-dependent cotranslational protein targeting to membrane, translocation
YAL005C;protein import into nucleus, translocation
YAL005C;protein targeting to mitochondrion
YAL005C;clathrin coat disassembly
YDL158C;
YNR047W;positive regulation of phospholipid translocation
YNR047W;protein autophosphorylation
YNR047W;lipid transport
YNR047W;protein phosphorylation
YNR047W;protein serine/threonine kinase activity
YNR047W;protein kinase activity
YNR047W;transferase activity, transferring phosphorus-containing groups
YNR047W;response to pheromone
YNR047W;kinase activity
YNR047W;phosphorylation
YNR047W;plasma membrane
YNR047W;nucleotide binding
YNR047W;ATP binding
YNR047W;transferase activity
YNR047W;cytoplasm
YNR047W;transport
YNR047W;membrane
YNR047W;mating projection tip
YNR047W;response to pheromone involved in conjugation with cellular fusion
YOL037C;integral component of membrane
YPL131W;cytoplasmic translation
YPL131W;cytosolic large ribosomal subunit
YPL131W;structural constituent of ribosome
YPL131W;nucleus
YPL131W;ribosomal large subunit assembly
YPL131W;ribosome
YPL131W;translation
YPL131W;5S rRNA binding
YPL131W;intracellular
YHR123W;ethanolaminephosphotransferase activity
YHR123W;diacylglycerol cholinephosphotransferase activity
YHR123W;phosphatidylethanolamine biosynthetic process
YHR123W;CDP-choline pathway
YHR123W;phosphatidylcholine biosynthetic process
YHR123W;phosphotransferase activity, for other substituted phosphate groups
YHR123W;phospholipid biosynthetic process
YHR123W;Golgi apparatus
YHR123W;obsolete microsome
YHR123W;endoplasmic reticulum
YHR123W;endoplasmic reticulum membrane
YHR123W;metabolic process
YHR123W;transferase activity
YHR123W;catalytic activity
YHR123W;integral component of membrane
YHR123W;membrane
YHR123W;Golgi membrane
YIL092W;biological_process
YIL092W;molecular_function
YIL092W;nucleus
YIL092W;cytoplasm
YIL092W;integral component of membrane
YIL092W;membrane
YJR025C;3-hydroxyanthranilate 3,4-dioxygenase activity
YJR025C;'de novo' NAD biosynthetic process from tryptophan
YJR025C;pyridine nucleotide biosynthetic process
YJR025C;iron ion binding
YJR025C;oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
YJR025C;metabolic process
YJR025C;metal ion binding
YJR025C;nucleus
YJR025C;cytoplasm
YJR025C;oxidation-reduction process
YJR025C;oxidoreductase activity
YJR025C;tryptophan catabolic process
YJR025C;ferrous iron binding
YJR025C;quinolinate biosynthetic process
YJR025C;anthranilate metabolic process
YKL224C;response to stress
YBL002W;DNA binding
YBL002W;chromatin assembly or disassembly
YBL002W;replication fork protection complex
YBL002W;nuclear nucleosome
YBL002W;protein heterodimerization activity
YBL002W;nucleosome
YLR224W;SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
YLR224W;SCF ubiquitin ligase complex
YLR224W;cellular response to methylmercury
YLR224W;ubiquitin-protein transferase activity
YLR224W;protein binding, bridging
YLR224W;protein ubiquitination
YHL010C;nuclear localization sequence binding
YHL010C;response to ethanol
YHL010C;ubiquitin binding
YHL010C;zinc ion binding
YHL010C;metal ion binding
YHL010C;cytoplasm
YHL010C;cellular_component
YHL010C;protein binding
YPL016W;transcription, DNA-templated
YPL016W;nucleus
YPL016W;DNA binding
YPL016W;metal ion binding
YPL016W;obsolete ATP catabolic process
YPL016W;RNA polymerase II activating transcription factor binding
YPL016W;positive regulation of transcription from RNA polymerase II promoter
YPL016W;ATP-dependent chromatin remodeling
YPL016W;SWI/SNF complex
YPL016W;positive regulation of transcription from RNA polymerase II promoter in response to amino acid starvation
YPL016W;carbon catabolite activation of transcription from RNA polymerase II promoter
YPL016W;DNA-dependent DNA replication
YPL016W;sucrose catabolic process
YPL016W;cellular alcohol catabolic process
YPL016W;positive regulation of mating type switching
YOR174W;RNA polymerase II transcription cofactor activity
YOR174W;mediator complex
YOR174W;core mediator complex
YOR174W;regulation of transcription from RNA polymerase II promoter
YOR174W;transcription, DNA-templated
YOR174W;regulation of transcription, DNA-templated
YOR174W;transcription from RNA polymerase II promoter
YOR174W;molecular_function
YOR174W;nucleus
YOR143C;thiamine binding
YOR143C;ATP binding
YOR143C;kinase activity
YOR143C;thiamine diphosphate biosynthetic process
YOR143C;thiamine diphosphokinase activity
YLL032C;ribosome
YLL032C;biological_process
YLL032C;RNA binding
YLL032C;molecular_function
YLL032C;cytoplasm
YLL032C;nucleic acid binding
YHR070W;tRNA (guanine-N1-)-methyltransferase activity
YHR070W;cytoplasm
YHR070W;nucleus
YHR070W;mitochondrial matrix
YHR070W;tRNA methylation
YHR070W;tRNA (guanine) methyltransferase activity
YHR070W;tRNA (guanine(37)-N(1))-methyltransferase activity
YER122C;COPI coating of Golgi vesicle
YER122C;endoplasmic reticulum-Golgi intermediate compartment
YER122C;COPI vesicle coat
YER122C;COPI-coated vesicle
YER122C;retrograde vesicle-mediated transport, Golgi to ER
YER122C;Golgi apparatus
YER122C;GTPase activator activity
YER122C;protein transport
YER122C;positive regulation of GTPase activity
YER122C;
YER122C;ER to Golgi vesicle-mediated transport
YER122C;zinc ion binding
YER122C;metal ion binding
YER122C;transport
YER122C;Golgi membrane
YDR184C;bipolar cellular bud site selection
YDR184C;molecular_function
YDR184C;nucleus
YDR184C;cytoplasm
YDR184C;response to stress
YDR184C;cellular cation homeostasis
YCR075C;L-cystine transport
YCR075C;L-cystine transmembrane transporter activity
YCR075C;endosome membrane
YCR075C;fungal-type vacuole
YCR075C;endosome
YCR075C;vacuolar membrane
YCR075C;vacuole
YCR075C;integral component of membrane
YCR075C;transmembrane transport
YCR075C;transport
YCR075C;membrane
YHR147C;mitochondrial large ribosomal subunit
YHR147C;mitochondrial translation
YHR147C;structural constituent of ribosome
YHR147C;rRNA binding
YHR147C;intracellular ribonucleoprotein complex
YHR147C;ribosome
YHR147C;translation
YHR147C;intracellular
YHR147C;RNA binding
YHR147C;mitochondrion
YPR012W;integral component of membrane
YJR074W;Ran GTPase binding
YJR074W;mRNA transport
YJR074W;protein transport
YJR074W;protein import into nucleus
YJR074W;nucleus
YJR074W;transport
YOR048C;rRNA processing
YOR048C;regulation of transcription, DNA-templated
YOR048C;nucleus
YOR048C;nuclear polyadenylation-dependent rRNA catabolic process
YOR048C;mRNA processing
YOR048C;RNA phosphodiester bond hydrolysis, exonucleolytic
YOR048C;nucleic acid binding
YOR048C;nucleobase-containing compound metabolic process
YOR048C;termination of RNA polymerase II transcription, poly(A)-coupled
YOR048C;RNA processing
YOR048C;termination of RNA polymerase II transcription, exosome-dependent
YOR048C;nuclear mRNA surveillance
YOR048C;5'-3' exoribonuclease activity
YOR048C;exonuclease activity
YPL162C;fungal-type vacuole membrane
YPL162C;vacuolar membrane
YPL162C;vacuole
YPL162C;biological_process
YPL162C;molecular_function
YPL162C;integral component of membrane
YPL162C;membrane
YHL041W;
YNL295W;biological_process
YNL295W;molecular_function
YNL295W;cellular_component
YNL295W;mitochondrion
YLR204W;integral component of mitochondrial inner membrane
YLR204W;molecular_function
YLR204W;mRNA processing
YLR204W;membrane
YLR204W;mitochondrial inner membrane
YLR204W;mitochondrion
YHR025W;threonine metabolic process
YHR025W;ATP binding
YHR025W;methionine metabolic process
YHR025W;threonine biosynthetic process
YHR025W;homoserine metabolic process
YHR025W;isoleucine metabolic process
YHR025W;homoserine kinase activity
YGL239C;integral component of membrane
YLR339C;integral component of membrane
YNL254C;cytoplasm
YNL254C;nucleus
YAL027W;nucleus
YAL027W;double-strand break repair via single-strand annealing, removal of nonhomologous ends
YAL027W;positive regulation of endodeoxyribonuclease activity
YAL027W;3'-flap-structured DNA binding
YAL027W;5'-flap-structured DNA binding
YAL027W;flap-structured DNA binding
YBR132C;carnitine transport
YBR132C;polyamine transport
YBR132C;polyamine transmembrane transporter activity
YBR132C;fungal-type vacuole membrane
YBR132C;integral component of plasma membrane
YBR132C;response to osmotic stress
YBR132C;carnitine transmembrane transporter activity
YBR132C;amino acid transmembrane transporter activity
YBR132C;amino acid transmembrane transport
YBR132C;amino acid transport
YBR132C;endoplasmic reticulum membrane
YBR132C;fatty acid metabolic process
YBR132C;integral component of membrane
YBR132C;transmembrane transport
YBR132C;transport
YBR132C;membrane
YBR132C;positive regulation of polyamine transmembrane transport
YBR132C;positive regulation of (R)-carnitine transmembrane transport
YML027W;transcriptional repressor activity, RNA polymerase II transcription factor binding
YML027W;cell cycle
YML027W;transcription factor activity, sequence-specific DNA binding
YML027W;nuclear chromatin
YML027W;DNA binding
YML027W;sequence-specific DNA binding
YML027W;transcription, DNA-templated
